geo,time,na_item,values
AT,2011-04-01,EmiCO2Residential,1492.722656
AT,2011-07-01,EmiCO2Residential,956.4814854
AT,2011-10-01,EmiCO2Residential,3165.580855
AT,2012-01-01,EmiCO2Residential,2771.071292
AT,2012-04-01,EmiCO2Residential,1927.873662
AT,2012-07-01,EmiCO2Residential,1678.44737
AT,2012-10-01,EmiCO2Residential,2533.137686
AT,2013-01-01,EmiCO2Residential,3728.900361
AT,2013-04-01,EmiCO2Residential,1635.667192
AT,2013-07-01,EmiCO2Residential,938.5946672
AT,2013-10-01,EmiCO2Residential,2858.853357
AT,2014-01-01,EmiCO2Residential,3201.686659
AT,2014-04-01,EmiCO2Residential,1469.852633
AT,2014-07-01,EmiCO2Residential,825.5023863
AT,2014-10-01,EmiCO2Residential,2659.290564
AT,2015-01-01,EmiCO2Residential,3350.394153
AT,2015-04-01,EmiCO2Residential,1573.290244
AT,2015-07-01,EmiCO2Residential,927.5388008
AT,2015-10-01,EmiCO2Residential,2727.325675
AT,2016-01-01,EmiCO2Residential,3489.594066
AT,2016-04-01,EmiCO2Residential,1458.073435
AT,2016-07-01,EmiCO2Residential,666.7744704
AT,2016-10-01,EmiCO2Residential,3198.33189
AT,2017-01-01,EmiCO2Residential,3664.169839
AT,2017-04-01,EmiCO2Residential,1397.084287
AT,2017-07-01,EmiCO2Residential,846.2062038
AT,2017-10-01,EmiCO2Residential,3071.807537
AT,2018-01-01,EmiCO2Residential,3754.496584
AT,2018-04-01,EmiCO2Residential,1021.586607
AT,2018-07-01,EmiCO2Residential,621.6964903
AT,2018-10-01,EmiCO2Residential,2789.978652
AT,2019-01-01,EmiCO2Residential,2104.964072
AT,2019-04-01,EmiCO2Residential,2104.964072
AT,2019-07-01,EmiCO2Residential,2104.964072
AT,2019-10-01,EmiCO2Residential,2105.30088
AT,2020-01-01,EmiCO2Residential,3313.450186
AT,2020-04-01,EmiCO2Residential,1429.077704
AT,2020-07-01,EmiCO2Residential,678.8245144
AT,2020-10-01,EmiCO2Residential,2982.021134
AT,2021-01-01,EmiCO2Residential,3456.441153
AT,2021-04-01,EmiCO2Residential,1608.727789
AT,2021-07-01,EmiCO2Residential,698.1238634
AT,2021-10-01,EmiCO2Residential,2955.626432
AT,2022-01-01,EmiCO2Residential,1998.955523
AT,2022-04-01,EmiCO2Residential,1998.955523
AT,2022-07-01,EmiCO2Residential,1998.955523
AT,2022-10-01,EmiCO2Residential,1999.275368
